TransactionID,CustomerID,CustomerDOB,CustGender,CustLocation,CustAccountBalance,TransactionDate,TransactionTime,TransactionAmount (INR)
T353529,C4334631,6/6/93,M,AHMEDABAD,67835.38,14/8/16,104431,1200.0
T31943,C4521075,12/9/87,M,MUMBAI,321634.9,25/9/16,231851,3922.0
T363328,C4339672,9/8/90,M,RAJAHMUNDRY,19402.23,14/8/16,221950,760.0
T210210,C2747144,7/5/77,M,PARADEEP,227953.61,3/9/16,133348,3095.0
T106983,C3127471,6/8/78,F,MUMBAI,194681.07,6/8/16,34121,5635.0
T248406,C4011174,12/2/79,M,NOIDA,371250.22,7/8/16,145943,71870.0
T618396,C2422247,1/1/1800,F,THANE -WEST,112711.66,27/8/16,183647,400.0
T736496,C7029590,9/1/84,M,DELHI,1688.93,2/9/16,155750,431.0
T306147,C7013343,10/2/89,M,BANGALORE,23822.96,10/8/16,120229,50.0
T188162,C1146916,14/6/92,M,JALANDHAR,63.29,9/8/16,145652,59.95
T931007,C2715585,3/7/94,F,HYDERABAD,14001.22,11/9/16,111343,37.0
T384922,C2031283,7/9/73,F,GURGAON,198426.29,13/8/16,180227,270.0
T555460,C8441419,24/9/78,M,NEW DELHI,82709.0,23/8/16,191312,198.0
T77238,C7216957,16/5/82,M,MUMBAI,182757.74,2/8/16,200606,545.0
T1018602,C8528275,4/1/80,M,GUWAHATI,37084.67,13/9/16,200831,5300.0
T228428,C2668385,20/8/92,F,KAITHAL,3367.13,7/8/16,101658,409.0
T404975,C1331778,28/1/71,M,KOLHAPUR,198482.31,18/8/16,163724,876.0
T1014465,C5411542,16/7/87,F,DELHI,17139.5,13/9/16,193743,285.0
T824975,C5375358,7/3/78,M,PUNE,84084.07,4/9/16,152509,600.0
T800246,C2928843,23/9/93,M,BANGALORE,194628.28,5/9/16,91139,50.0
T273101,C7426321,1/1/91,M,HIRANANDANI GARDEN POWAI MUMBAI,455.76,12/8/16,215954,606.9
T865117,C4614038,15/1/97,M,BANKA,192.22,8/9/16,121719,2000.0
T132952,C6731747,14/8/89,M,GURGAON,214334.61,6/8/16,210044,3931.52
T457622,C2011055,13/8/91,M,YAMUNANAGAR,862.86,21/8/16,75637,160.0
T325245,C4827455,18/10/84,M,NEW DELHI,917781.13,15/8/16,144042,1136.28
T1036226,C6833250,9/11/88,M,NASHIK,467.41,18/9/16,145715,2128.0
T243950,C3862460,12/5/58,M,UDAIPUR,5619.23,7/8/16,233022,1379.0
T623499,C6135576,2/2/85,M,YAVATMAL- DISTRICT,7752.74,25/8/16,152507,275.0
T993552,C5738378,5/3/94,M,BUDAUN,10919.0,14/9/16,95306,49.0
T788536,C5621446,7/10/89,M,NEW DELHI,57.85,6/9/16,13307,5847.72
T294622,C3721455,21/10/93,F,GURGAON,41091.46,11/8/16,143927,30.0
T60548,C6030426,1/1/83,M,MUMBAI,84283.8,3/8/16,204520,575.0
T430797,C1054582,29/12/71,F,NEW DELHI,156.59,17/8/16,181730,1032.0
T1031171,C7038764,5/8/94,M,GURGAON,3420.43,13/9/16,85638,25.0
T520654,C8424569,2/9/91,F,LUCKNOW,2417.25,24/8/16,120026,50.0
T47357,C4472136,1/1/1800,M,PANCHKULA,51086.72,3/8/16,144053,623.0
T372279,C7816924,7/2/92,M,PARVATIPURAM,19345.91,13/8/16,113313,50.0
T78982,C4812263,4/6/94,F,GURGAON,5362.73,2/8/16,145050,200.0
T949816,C6114190,15/10/94,M,RANCHI,1437.66,11/9/16,224617,178.0
T321995,C3715719,7/1/44,M,DELHI,20391.7,15/8/16,141442,1069.0
T696379,C3239022,2/6/89,F,MUMBAI,5035.26,30/8/16,202459,2200.0
T468600,C5941861,1/10/87,F,AMRITSAR,1732.63,21/8/16,183042,799.01
T803470,C1417445,8/2/78,M,AHMEDABAD,88.18,5/9/16,202943,547.0
T768147,C7815953,18/3/88,M,MUMBAI,1499.33,6/9/16,224123,790.0
T678993,C3511068,16/10/86,F,SHARJAH,85561.95,28/8/16,141201,297.0
T440340,C1213514,16/9/88,M,NAVI MUMBAI,4208.03,16/8/16,143610,20.0
T763758,C4275627,19/11/82,M,NEW DELHI,60729.01,1/9/16,125200,4440.0
T904841,C6585148,18/11/89,M,RAJKOT,14497.38,12/9/16,153256,50.0
T85583,C3126811,19/4/83,M,NEW DELHI,29489.33,1/8/16,102009,84.0
T18587,C4214253,29/8/93,F,PANCHKULA,385.75,26/9/16,94532,60.0
T729903,C3631716,1/1/1800,M,BANGALORE,10.18,2/9/16,144420,93.0
T32831,C6318686,9/9/78,F,NEW DELHI,11593.43,26/9/16,115818,499.0
T586495,C4627756,1/5/71,M,NEW DELHI,842.36,25/8/16,133932,300.0
T889381,C2814030,8/3/88,M,CHENNAI,6555.14,7/9/16,174821,210.0
T110816,C4327772,10/8/80,M,NAVSARI,8829.6,6/8/16,105947,36.0
T394798,C6928179,29/10/90,M,BANGALORE,94649.0,18/8/16,92550,500.0
T588952,C4113154,27/12/87,F,NEW DELHI,163848.7,27/8/16,200446,1064.0
T437538,C6725455,3/6/93,M,KARIMNAGAR,11906.43,17/8/16,213538,999.0
T968195,C8164827,20/7/88,M,MUMBAI,21874.06,10/9/16,92847,251.0
T86483,C6916115,26/1/90,F,MUMBAI,11018.24,1/8/16,91913,155.0
T299870,C7434983,7/3/92,M,RUDRAPUR,10427.13,10/8/16,71205,40.0
T1042303,C7822462,4/2/80,M,GURGAON,61338.47,18/9/16,140058,243.0
T676365,C8923431,4/6/97,F,ITANAGAR,1069.64,28/8/16,922,198.0
T990321,C5321566,13/3/84,M,DELHI,360266.49,15/9/16,190919,3340.0
T978726,C6936873,15/8/82,M,FARIDABAD,107.11,15/9/16,144502,500.0
T345595,C2634459,7/4/88,F,PALA KOTTAYAM,956.06,15/8/16,223515,500.0
T651574,C4919058,1/7/51,M,THANE,42695.04,28/8/16,210018,1405.0
T330755,C8418550,14/8/86,M,BANGALORE,11287.91,15/8/16,162532,501.0
T856612,C8534536,15/1/93,M,BANGALORE,186095.35,9/9/16,234510,1525.0
T392984,C3129533,18/1/94,F,GURGAON,6243.57,13/8/16,213439,69.0
T397213,C6628879,15/10/69,M,BANGALORE,25076.56,13/8/16,202344,277.66
T33404,C1639038,1/6/71,M,NEW DELHI,172856.35,25/9/16,191002,759.52
T632000,C8627325,25/3/76,M,NASHIK,605639.18,29/8/16,184058,1000.0
T457654,C4535026,28/8/89,M,BAHADURGARH,5727.19,16/8/16,204102,577.0
T63297,C1316072,7/5/89,F,NEW DELHI,31852.44,2/8/16,31823,400.0
T890077,C7517711,25/2/77,M,DELHI,60341.3,7/9/16,172640,8980.0
T549745,C7636920,1/6/87,M,BUDAUN,10968.6,22/8/16,104718,50.0
T915861,C7335847,18/3/84,F,NEW DELHI,51811.38,12/9/16,192311,1520.0
T851649,C3014391,12/2/81,M,NAVI MUMBAI,12137.24,9/9/16,3508,1370.0
T427367,C4410390,1/1/1800,M,NASHIK,2288.68,17/8/16,164501,1000.0
T83958,C1451413,19/7/90,M,BILASPUR,9976.82,2/8/16,210713,20.0
T203032,C4625664,19/7/87,M,BELLARY,3015.62,9/8/16,220109,155.0
T50098,C7134078,10/2/81,M,BANGALORE,22072.64,3/8/16,135113,464.0
T865235,C1180641,11/8/62,M,WEST MUMBAI,82263.95,8/9/16,115313,2000.0
T628404,C7020768,27/3/94,F,MUMBAI,53470.32,29/8/16,160149,2.87
T320299,C4129531,10/5/76,M,HOSUR,251286.31,10/8/16,212550,990.0
T546650,C6833264,5/3/85,F,CHENNAI,14486.5,23/8/16,130205,1450.0
T743662,C7855175,18/8/79,M,PUNE,46.42,2/9/16,230312,500.0
T939333,C4625890,18/11/89,M,GURGAON,62351.2,11/9/16,171343,600.0
T636469,C2039516,2/7/75,M,BANGALORE,28508.32,25/8/16,221720,131.0
T196755,C9032224,1/1/1800,M,BANGALORE,46270.95,8/8/16,84754,2657.36
T126071,C1221267,12/11/90,F,NEW DELHI,18754.45,5/8/16,2402,3654.0
T640458,C5028620,4/2/74,F,AMBALA CANTT,3656.17,25/8/16,224518,20.0
T744576,C8913189,24/3/83,M,MUMBAI,1664.23,2/9/16,202433,2010.0
T557799,C4510730,7/6/88,F,PASCHIM MEDINIPUR,54627.85,24/8/16,173028,8493.0
T1037511,C4421558,25/1/84,M,NEW DELHI,12502.78,18/9/16,155339,1000.0
T765834,C7937150,19/2/91,M,THANE,1098730.27,1/9/16,114254,2100.0
T232830,C5232331,29/9/76,M,MUMBAI,33487.53,7/8/16,145112,197.87
T573052,C1159263,12/6/85,M,GURGAON,13183.4,22/8/16,162834,200.0
T882088,C2314073,9/9/91,M,GURGAON,3453.13,8/9/16,222650,634.0
T952704,C2216834,26/11/63,F,DHARAMSHALA,109930.37,10/9/16,185745,104.0
T831386,C4941117,1/1/1800,M,MUMBAI,56237.72,4/9/16,124611,10.0
T825244,C4625274,20/7/85,M,BANGALORE,56710.82,4/9/16,152731,261.0
T886434,C4430784,6/2/82,M,COIMBATORE,19285.29,7/9/16,205844,351.0
T18874,C8635566,18/9/89,F,THANJAVUR,76081.4,26/9/16,192216,644.0
T339144,C4711451,30/5/45,M,KOLKATA,19322.43,15/8/16,200359,914.0
T978850,C3710740,2/8/52,M,GURGAON,559221.06,15/9/16,131531,709.0
T270678,C4122269,2/7/84,F,KOTA,9532.87,12/8/16,220719,446.83
T1001819,C6222271,21/6/62,F,KOLKATA,25088.36,14/9/16,171512,1718.0
T227178,C5230073,1/1/1800,M,HOSPITAL MUMBAI,1276362.67,8/8/16,235257,3080.0
T142155,C6232933,11/9/90,F,GURGAON,57120.05,5/8/16,143819,1603.0
T369286,C1922265,17/9/89,M,PAONTA SAHIB,1948.13,14/8/16,151118,250.0
T770783,C1638542,12/3/71,F,BANGALORE,28936.75,6/9/16,204007,127.0
T962506,C8937245,3/9/91,M,DELHI,21118.72,10/9/16,175917,236.0
T492902,C5418154,20/2/91,F,MARG LOWER PAREL MUMBAI,23548.76,20/8/16,190544,685.22
T36264,C4214077,20/6/57,F,BANGALORE,5444.78,30/9/16,201909,305.0
T781716,C2117860,22/5/89,M,AURANGABAD,16740.79,6/9/16,155219,600.0
T360266,C8326513,27/7/78,F,COIMBATORE,16929.63,14/8/16,210947,4171.0
T308633,C4440737,6/10/89,M,PUNE,171781.42,10/8/16,162447,261.0
T366767,C7313374,10/6/90,M,DELHI,5668.32,14/8/16,191330,37.0
T802837,C4615611,15/1/91,F,EAST SIKKIM,61594.01,5/9/16,163855,2171.05
T851774,C6210134,30/1/94,M,HYDERABAD,12299.04,9/9/16,81152,25.0
T1011091,C4840017,1/7/90,M,BANGALORE,156242.66,13/9/16,213707,694.0
T708676,C6713520,12/5/80,M,EAST AAREMILK COLONY MUMBAI,199458.92,3/9/16,170942,105.0
T669452,C1516036,4/3/85,F,BANGALORE,43954.37,28/8/16,133632,748.0
T297624,C7316185,4/12/83,M,PUNE,7595.91,10/8/16,2805,50.0
T546971,C8270962,11/8/95,M,ALIGARH,142745.33,24/8/16,172902,2800.0
T752818,C2639516,26/9/72,M,HYDERABAD,19482.68,1/9/16,195504,572.0
T609332,C2110323,14/4/87,M,NEW DELHI,26563.86,26/8/16,10312,530.0
T330257,C1324019,20/4/86,F,BANGALORE,332.53,15/8/16,135907,860.0
T556308,C4595618,27/7/96,M,SIWAN,1082.96,27/8/16,175948,10.0
T1017545,C2830142,2/11/72,F,MUMBAI,29556.02,13/9/16,174433,448.0
T1038093,C5319017,4/1/95,F,KANPUR,55572.9,18/9/16,172129,95.0
T386808,C4932468,10/9/91,M,GANDHINAGAR,101835.61,13/8/16,174017,7043.33
T212028,C6613470,5/5/97,M,CHENNAI,21398.06,8/8/16,150000,300.0
T929214,C1415781,1/10/75,M,MUMBAI,6096.82,11/9/16,154113,2447.0
T105685,C7625261,24/2/95,F,BANGALORE,16.17,1/8/16,204344,30.0
T931918,C8314046,20/6/81,M,NEW DELHI,459.55,11/9/16,171055,500.0
T248776,C2728855,15/5/88,M,JAIPUR,682.69,12/8/16,113418,1499.95
T223155,C1912250,5/1/92,M,CHENNAI,6787.4,8/8/16,194720,300.0
T145306,C6041359,2/5/88,M,DELHI,7499.89,5/8/16,152856,12283.0
T262587,C2029691,28/11/69,M,CHENNAI,925051.19,12/8/16,160902,510.0
T918754,C2025670,19/2/91,F,POST BANGALORE,8552.44,12/9/16,213303,186.0
T365847,C2616775,25/8/89,M,GURGAON,147603.84,14/8/16,185654,2834.0
T420920,C4915845,4/4/80,M,DELHI,28122.31,17/8/16,100602,691.0
T32630,C8731731,10/4/83,M,NEW DELHI,54195.51,26/9/16,124730,755.0
T479939,C2528749,22/1/90,M,GURGAON,2487.9,20/8/16,131935,50.0
T524289,C6217188,2/12/82,M,GREATER NOIDA,340202.7,19/8/16,223923,1108.0
T9664,C4719775,17/9/85,M,PUNE,873.03,25/9/16,231645,330.0
T105890,C3023864,29/12/86,M,NAVI MUMBAI,15683.82,6/8/16,93415,250.0
T535999,C2823547,2/3/93,M,HYDERABAD,155.09,22/8/16,111638,160.0
T947052,C7165391,18/4/90,F,LUCKNOW,3114.21,10/9/16,210049,499.0
T941574,C5489647,2/8/88,M,BANGALORE,10415.42,11/9/16,221445,150.0
T76286,C9012112,5/8/88,M,NEW DELHI,15335.47,2/8/16,183328,4978.0
T476713,C2060529,21/9/83,M,DELHI,47551.2,21/8/16,193346,2000.0
T626396,C3338152,1/7/89,F,GHAZIABAD,44602.35,29/8/16,155237,600.0
T184328,C3652750,16/4/88,F,BANGALORE,117356.25,9/8/16,110256,150.0
T555765,C5322843,27/10/89,M,PANTNAGAR,119957.53,23/8/16,123856,135.0
T877095,C8220758,14/3/90,M,BANGALORE,2544.28,8/9/16,195427,50.0
T1007882,C5636970,8/4/82,M,CHENNAI,547929.69,14/9/16,205858,2460.0
T448571,C3615286,11/3/93,M,CHAMOLI,6346.56,16/8/16,170411,159.0
T175032,C2916349,31/3/94,M,CHENNAI,89.77,4/8/16,194557,300.0
T943504,C3314672,11/5/86,F,VARANASI,33379.68,11/9/16,204612,80.0
T711594,C6920149,20/12/82,M,BANGALORE,4834.72,3/9/16,174129,1972.0
T661114,C1830618,9/11/85,M,MUMBAI,48028.11,31/8/16,110426,1000.0
T1030501,C7370733,8/4/80,M,THANE,33661.57,13/9/16,121200,717.42
T110813,C6715437,27/5/93,M,KANDIVALI EAST MUMBAI,1590.15,6/8/16,111438,329.28
T126447,C3337974,23/9/91,F,SAHARANPUR,53701.89,6/8/16,155942,333.0
T778638,C7211337,8/9/84,M,RANCHI,10736.93,6/9/16,165939,500.0
T389000,C3522941,14/8/86,M,PUNE,347186.16,13/8/16,173441,306.0
T783915,C4351374,24/9/86,M,BANGALURU,997809.44,6/9/16,84610,5.7
T241606,C8116970,1/1/1800,M,AMRITSAR,24575.27,7/8/16,211121,1375.0
T619541,C6036041,10/8/47,M,NAGPUR,981.27,28/8/16,111147,44.0
T599358,C1814768,12/5/80,M,MUMBAI,18757.1,25/8/16,113954,650.0
T39532,C8241422,5/10/73,M,NOIDA,641044.5,27/9/16,185116,855.0
T164310,C2141786,30/4/88,M,NEW DELHI,16299.55,4/8/16,133031,543.0
T771865,C1513166,5/1/90,M,THANE,2709.59,6/9/16,202713,470.0
T1036530,C4925741,6/2/89,M,GONDA,24523.53,18/9/16,142000,3145.0
T434932,C5540560,10/11/88,F,VARANASI,264900.63,17/8/16,211102,499.0
T581260,C5314954,3/4/83,M,MUMBAI,26379.03,27/8/16,162521,1015.0
T1002724,C2918447,17/9/86,M,ANAND,10010.74,14/9/16,162306,147.0
T506086,C4145559,9/12/72,M,AHMEDABAD,2864.75,19/8/16,141343,1872.0
T84463,C3440676,1/1/1800,M,NEW DELHI,43326.68,2/8/16,231924,969.0
T944451,C5627054,9/7/96,M,ALLAHABAD,169593.11,11/9/16,204953,37266.0
T72313,C7488715,12/8/90,M,GURGAON,1050.33,2/8/16,134944,200.0
T269727,C6212573,16/10/70,F,NOIDA,57628.87,12/8/16,214144,716.0
T343078,C6320635,11/11/87,M,DEHRADUN,14276260.1,14/8/16,101727,1570.0
T362156,C5121984,26/9/88,M,DELHI,678.82,14/8/16,223231,76.0
T568352,C1612330,29/5/93,M,JIND,747.56,22/8/16,184615,40.0
T1013499,C5322049,11/12/73,M,RIYADH,14.86,13/9/16,205526,1965.0
T88752,C1629825,27/6/86,M,MEWAT,8028.47,1/8/16,135343,13.0
T809050,C2765455,1/7/84,M,BAREILLY,713.42,4/9/16,224137,174.0
T935660,C7837422,11/3/91,M,GURGAON,6517.24,11/9/16,160512,67.18
T776551,C1922262,17/9/89,M,PAONTA SAHIB,1948.13,6/9/16,195446,160.0
T1036393,C6716357,24/10/70,M,NASIK,13453.46,18/9/16,144834,240.0
T314480,C3222954,31/3/89,M,BANGALORE,151003.61,10/8/16,222947,4000.0
T97578,C2135851,5/7/80,M,THIRUVANANTHAPURAM,28.09,1/8/16,181007,425.0
T1006100,C7719286,28/4/89,M,GREATER NOIDA,73.92,14/9/16,165248,507.97
T838997,C9029389,9/1/90,F,KOLKATA,16096.22,9/9/16,184223,21.0
T1239,C2842430,17/1/93,F,PANIPAT,650.03,21/10/16,205333,6017.0
T455122,C3018070,18/10/74,M,NEW DELHI,81.45,16/8/16,204553,220.0
T555104,C5324528,23/7/85,F,BANGALORE,44880.34,23/8/16,125241,1415.0
T411530,C2897979,15/3/93,F,BANGALORE,3494.97,18/8/16,173142,100.0
T1046009,C4792650,24/9/89,M,NEW DELHI,28648.46,18/9/16,32834,525.0
T307640,C2024778,17/10/94,M,NEW DELHI,28.25,10/8/16,181230,120.0
T78252,C5525368,1/1/1800,M,NEW DELHI,1629378.7,2/8/16,94446,55.75
T766840,C1122541,21/9/75,M,MUMBAI,31121.36,6/9/16,224406,1335.0
T118647,C5613978,9/1/91,M,NOIDA,1252.13,6/8/16,152925,130.14
T726175,C8155983,5/9/90,M,DELHI,70.74,2/9/16,95815,15.0
T221981,C1289890,10/7/96,M,GHAZIABAD,27132.54,7/8/16,54340,299.0
T293038,C5223752,22/4/90,M,MUMBAI,13952.73,11/8/16,175459,31.0
T665614,C7429622,1/1/1800,M,DELHI,27290.36,28/8/16,232127,1078.0
T552326,C2114167,1/1/1800,F,PUNE,0.0,23/8/16,171253,108.83
T440620,C7918484,4/9/93,F,NOIDA,8074.09,16/8/16,133720,920.0
T101753,C1442256,28/4/82,M,BANGALORE,12815.52,1/8/16,180215,667.0
T313648,C1325053,10/10/84,M,NEW DELHI,10143.9,10/8/16,223258,275.0
T217089,C1710670,6/8/91,M,MEERUT,45856.24,8/8/16,180227,1339.0
T916595,C2039087,23/3/92,M,CHENNAI,34520.18,12/9/16,203828,344.0
T520358,C3154915,18/2/88,F,CLUB) SOUTH 24 PARGANAS,3529.18,19/8/16,153659,2703.0
T965962,C8935479,12/10/88,M,SURAT,2321.85,10/9/16,115246,224.0
T106238,C4524989,13/5/87,M,HOWRAH,54.84,1/8/16,211539,1377.8
T396389,C7693351,4/6/90,M,GURGAON,64517.61,13/8/16,205100,1239.0
T199178,C1233858,19/7/86,M,BANGALORE,6140.51,9/8/16,215336,155.0
T787627,C5915441,11/10/93,M,MUMBAI,129865.29,6/9/16,95202,1000.0
T271050,C5715112,25/9/75,M,NOIDA,180737.09,12/8/16,184020,561.0
T828798,C3163480,15/6/88,M,SAWAI MADHOPUR,104.55,4/9/16,114650,1501.0
T402763,C6327429,1/7/84,M,SURYAPET,17418.22,18/8/16,145411,240.0
T17647,C2834448,29/12/52,F,BANGALORE,384449.13,26/9/16,181552,480.0
T877574,C6614740,19/2/88,M,BHIWANDI,3434.99,8/9/16,141218,50.0
T18046,C5710714,4/11/91,F,BANGALORE,984.52,26/9/16,185458,100.0
T914704,C1224837,5/2/94,M,NEW DELHI,499.92,12/9/16,184515,671.4
T554142,C4537291,12/10/89,M,FATEHGARH,86.33,24/8/16,153205,30.0
T1046050,C1740137,27/7/97,M,HYDERABAD,4819.65,18/9/16,125258,892.0
T104269,C3338861,8/1/87,M,CHANDIGARH,53524.95,1/8/16,213243,360.0
T875692,C1439675,17/9/94,M,VARANASI,12689.36,8/9/16,234709,50.0
T495453,C8731762,20/3/86,M,FARIDABAD,36963.17,20/8/16,223313,468.0
T295405,C5418063,26/9/90,F,PUNE,9742.86,10/8/16,10619,300.0
T451288,C3828235,12/12/45,F,SURAT,2862.72,16/8/16,201516,2645.0
T157240,C3175085,12/8/91,F,FARIDABAD,65835.77,3/9/16,154546,1695.01
T221066,C4110587,4/11/80,F,BANGALORE,104003.3,8/8/16,193411,498.0
T478779,C4237423,29/1/89,F,MUMBAI,28011.79,21/8/16,232638,1000.1
T650997,C3416211,10/6/93,M,PANIPAT,45.74,31/8/16,151813,251.0
T902095,C1733352,16/5/88,M,PATNA,33039.82,12/9/16,143933,90.0
T681787,C7236861,9/5/93,F,NEW DELHI,11293.74,28/8/16,132021,340.0
T501087,C6440148,25/4/69,M,NAVI MUMBAI,144103.37,19/8/16,115634,1899.0
T858192,C8241561,29/10/71,F,NEW DELHI,426532.89,9/9/16,210948,4145.0
T983738,C1214130,9/2/77,M,NOIDA,1973412.55,15/9/16,190049,2382.63
T899103,C8820111,28/7/94,M,GURGAON,435.16,12/9/16,173615,125.0
T630787,C3712751,12/3/85,M,MUMBAI,164684.29,29/8/16,151645,3145.0
T427995,C7140569,12/12/50,,JAIPUR,50.0,17/8/16,163941,475.0
T174120,C1019229,11/6/78,F,KOLKATA,209.74,9/8/16,42449,100.0
T680137,C8619812,8/8/90,M,LUCKNOW,2112.4,30/8/16,95226,50.0
T200891,C6815735,29/7/90,M,BHIWANDI,20198.52,9/8/16,233753,478.03
T1046572,C5417179,16/6/75,F,GHAZIABAD,83112.37,18/9/16,113140,8781.87
T124821,C2432561,18/6/86,M,BANGALORE,73.36,6/8/16,211856,920.0
T255715,C8731729,8/5/80,M,SILVASSA,317.63,12/8/16,133825,2201.0
T289372,C8958285,17/4/85,M,GURGAON,52465.53,11/8/16,154527,355.0
T395168,C1187411,11/5/89,M,MOOSAPET HYDERABAD,342.42,18/8/16,101602,99.0
T760680,C2031845,28/9/87,M,HYDERABAD,351.91,1/9/16,155958,1282.0
T531113,C2196144,1/10/92,M,SHIVAMOGGA,13106.4,23/8/16,163649,1512.75
T180414,C6225159,19/1/90,M,BANGALORE,7964.44,9/8/16,131519,115.0
T913643,C5510357,29/10/87,F,GURGAON,22118.01,12/9/16,103910,1899.0
T251398,C4439786,8/6/89,M,SURAT,100721.0,7/8/16,151702,625.0
T18425,C3538361,9/1/88,F,KOLKATA,35.99,26/9/16,130504,1000.0
T34905,C7239375,9/7/89,M,BANGALORE,12364.24,30/9/16,194648,606.9
T1036867,C8217521,15/9/93,M,HYDERABAD,66.37,18/9/16,152909,25.0
T338808,C6997492,31/8/82,F,GURGAON,423375.47,14/8/16,82855,1000.0
T306317,C6675260,16/7/90,M,GURGAON,2436.86,10/8/16,124520,500.0
T978859,C7922384,16/9/79,M,PRATAPGARH,214.33,15/9/16,43046,190.0
T411466,C8425248,6/7/90,M,DURGAPUR,11809.28,18/8/16,182306,50.0
T682410,C2324451,4/11/83,M,BANGALORE,19447.09,28/8/16,145319,4769.0
T693351,C5842525,12/12/84,M,SAMASTIPUR,1701.18,31/8/16,230822,200.0
T190865,C8718229,10/1/84,M,GURGAON,23346.04,9/8/16,185535,209.0
T927704,C6316556,18/8/86,M,CHENNAI,5461.49,11/9/16,123320,350.0
T230403,C8929730,28/1/74,M,NASIK,667.45,7/8/16,24711,50.0
T29873,C6042637,16/9/86,M,BANGALORE,1918.64,26/9/16,135536,175.0
T611999,C6730646,8/9/96,M,GURGAON,66286.02,26/8/16,23634,93.92
T721874,C2440187,10/7/87,M,FARIDABAD,15329.49,3/9/16,202634,155.0
T1038799,C6741624,27/10/88,M,NEW DELHI,6203.7,18/9/16,145606,463.2
T264556,C8428763,4/11/88,F,MUMBAI,77624.68,12/8/16,202442,1271.0
T204098,C6439143,4/1/90,M,GHAZIABAD,22371.38,8/8/16,102804,1000.0
T967085,C8635611,1/1/1800,F,COIMBATORE,39168.88,10/9/16,142704,2598.0
T537164,C8522249,31/7/79,F,MUMBAI,28668.7,23/8/16,203100,2399.0
T974737,C8124824,21/8/89,M,RANCHI,23859.56,15/9/16,141117,1152.0
T308742,C7211482,9/7/84,M,BADDI,6373.77,10/8/16,183438,1581.9
T735815,C2719129,1/7/85,M,NEEMRANA,12870.42,2/9/16,162814,669.0
T160266,C5232370,15/12/59,M,NEW DELHI,75015.25,4/8/16,80728,11865.0
T296389,C3612826,24/2/85,M,BANGALORE,12153.56,11/8/16,212908,500.0
T980351,C5812672,15/3/84,M,BANGALORE,50895.96,15/9/16,132021,1133.0
T759778,C4117657,1/1/1800,F,NOIDA,72356.18,1/9/16,153120,3000.0
T981729,C8624346,17/11/91,F,HYDERABAD,49633.85,15/9/16,175728,231.0
T5754,C7995421,8/1/87,F,BANGALORE,587.83,22/9/16,83836,500.0
T596362,C1826468,27/11/86,M,NEW DELHI,8850.1,26/8/16,171012,1250.0
T119360,C6622323,18/9/92,F,DELHI,1375.95,6/8/16,163131,389.0
T245381,C4125420,20/12/91,M,AHMEDABAD,17943.77,7/8/16,200833,50.0
T220886,C6440166,12/9/91,M,HYDERABAD,112.15,8/8/16,210255,225.0
T550561,C3713332,1/9/90,M,GHAZIABAD,1429.07,22/8/16,80859,50.0
T773269,C2126273,4/11/90,M,BANUR,56094.61,1/9/16,74835,4000.0
T547701,C8225964,27/9/92,F,GURGAON,106962.23,24/8/16,175754,100.0
T503434,C2512426,5/9/94,M,NOIDA,2594.17,19/8/16,125142,398.0
T177452,C7038220,11/10/97,F,NEW DELHI,16712.57,4/8/16,212718,227.0
T777791,C2531869,1/1/1800,M,GOREGAON (E) MUMBAI,3200.89,6/9/16,180412,1000.0
T760446,C8713241,21/2/95,M,RANGAREDDI,708.34,1/9/16,162556,80.0
T884676,C2313786,22/8/83,F,BANGALORE,0.0,7/9/16,194114,250.0
T485202,C3335677,17/5/89,M,CHENNAI,8598.6,20/8/16,154440,1264.0
T586486,C4312388,4/4/53,M,GURGAON,105957.56,25/8/16,144713,7580.0
T255726,C6688674,12/6/70,M,CHHINDWARA,399985.03,12/8/16,140408,25.0
T557427,C2121442,1/1/1800,M,MUMBAI,77515.4,24/8/16,151854,399.0
T310229,C7010752,27/2/80,M,SAS NAGAR,45054.73,10/8/16,155057,102797.0
T626179,C3630983,29/8/80,F,LUCKNOW,1621235.63,25/8/16,183225,7020.0
T1015562,C5713984,12/3/78,M,KOLKATA,8259.79,13/9/16,204326,97.0
T984821,C1823982,21/6/90,F,DELHI,12245.02,15/9/16,191834,319.0
T708300,C7816989,1/1/1800,M,DELHI,137318.28,3/9/16,92421,2100.0
T536092,C8635544,15/9/89,M,JUNAGADH,869333.68,23/8/16,194000,9800.0
T166517,C2322749,6/9/84,M,BANGALORE,177613.24,4/8/16,141159,1000.0
T139329,C9070630,2/8/91,F,HYDERABAD,16047.56,5/8/16,113358,439.0
T590504,C3322941,7/4/79,M,GURGAON,534609.84,26/8/16,153445,2000.0
T994544,C5321887,31/7/96,M,TRICHY DT,1471.34,15/9/16,210411,20.0
T367431,C2210033,16/5/66,F,NEW DELHI,82236.59,14/8/16,194054,1298.3
T674145,C1786525,22/11/82,M,BANGALORE,154596.9,31/8/16,184023,13350.0
T735158,C2510456,1/1/1800,M,PLAZA THANE,40123.48,2/9/16,165236,606.0
T297379,C7871925,29/11/85,M,BANGALORE,4729.19,10/8/16,3405,87.0
T948195,C8419482,31/10/80,M,BARODA,28747.29,10/9/16,212502,562.0
T424003,C7327135,1/1/1800,M,NAVI MUMBAI,253016.95,17/8/16,141003,720.0
T280933,C8030333,16/1/87,M,NEW DELHI,1007.79,11/8/16,45803,200.0
